Feature ID	Taxon	Confidence
G000970775	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus melliventris	1.0
G003933735	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquabacterium_B_592457; s__Aquabacterium_B_592457 sp003933735	1.0
G000730245	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Midichloriaceae_550863; g__Jidaibacter; s__Jidaibacter sp000730245	1.0
G000632455	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter sp000632455	1.0
G004297335	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__SCUD01; s__SCUD01 sp004297335	1.0
G008634845	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Azobacteroidaceae; g__Azobacteroides; s__	1.0
G000744465	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter_487784; s__Caulobacter henricii_A	1.0
G004791645	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Paenalcaligenes; s__Paenalcaligenes sp004791645	1.0
G000775575	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Planococcus; s__Planococcus sp000775575	1.0
G003340315	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Slackia_A; s__Slackia_A isoflavoniconvertens	1.0
G000648015	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_H_360604; s__Enterococcus_H_360604 faecalis	1.0
G010031725	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__Ilumatobacteraceae; g__F1-60-MAGs027; s__F1-60-MAGs027 sp009927665	1.0
G000513975	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus sp000518925	1.0
G003594875	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptosporangiales; f__Streptosporangiaceae; g__Bailinhaonella; s__Bailinhaonella thermotolerans	1.0
G000972575	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__	1.0
G001708305	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus himalayensis	1.0
G000010585	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Macrococcus_B; s__Macrococcus_B caseolyticus	1.0
G000620965	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_D; s__Campylobacter_D upsaliensis	1.0
G001702135	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Fructilactobacillus; s__Fructilactobacillus lindneri	1.0
G000585625	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Mesorhizobium_F_497884; s__Mesorhizobium defluvii	1.0
G000331245	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Blastomonas; s__Blastomonas sp000331245	1.0
G001704375	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Alishewanella_662828; s__Alishewanella aestuarii	1.0
G002215675	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__2013-40CM-41-45; g__2013-40CM-41-45; s__2013-40CM-41-45 sp002215675	1.0
G002250475	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__NML-160184; s__NML-160184 sp002250475	1.0
G000176855	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Acidovorax_A; s__Acidovorax_A avenae	1.0
G001868045	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Oenococcus; s__Oenococcus oeni	1.0
G002840245	d__Bacteria; p__Firmicutes_B_370541; c__Syntrophomonadia; o__Syntrophomonadales; f__Syntrophomonadaceae_368540; g__PHAA01; s__PHAA01 sp002840245	1.0
G000162475	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Granulicatella; s__Granulicatella elegans	1.0
G900116665	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Pustulibacterium; s__Pustulibacterium marinum	1.0
G000404225	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata_1773; o__Methanomassiliicoccales; f__Methanomassiliicoccaceae; g__Methanomassiliicoccus_A_1637; s__Methanomassiliicoccus_A_1637 intestinalis	1.0
G000784965	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Mixta_680429; s__Mixta calida	1.0
G000969605	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquincola; s__Aquincola tertiaricarbonis	1.0
G000802255	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_580492; g__Burkholderia; s__	1.0
G002840205	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__UBA2212; s__	1.0
G000016165	d__Bacteria; p__Firmicutes_B_370529; c__Desulfotomaculia_370529; o__Desulfotomaculales_370529; f__Desulfotomaculaceae; g__Desulfotomaculum; s__Desulfotomaculum reducens	1.0
G000285515	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_L; s__Paenibacillus_L senegalensis	1.0
G001897155	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_929731; g__Edaphocola; s__Edaphocola sp001897155	1.0
G000185845	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella salivae	1.0
G003524985	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Acholeplasmatales; f__Anaeroplasmataceae; g__CAG-307; s__CAG-307 sp001916215	1.0
G003992625	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Pelagibacterium; s__Pelagibacterium lentulum	1.0
G006351925	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__UBA3947; s__UBA3947 sp006351925	1.0
G001462175	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter sp001921745	1.0
G000210095	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus_F; s__Ruminococcus_F champanellensis	1.0
G000158075	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster asparagiformis	1.0
G004016515	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Rubrivivax; s__Rubrivivax albus	1.0
G000154425	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus_A_121497; s__Coprococcus_A_121497 eutactus	1.0
G000498355	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T sp000498355	1.0
G900155645	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionimicrobium_391363; s__Propionimicrobium sp900155645	1.0
G001632775	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_613067; f__Rhodanobacteraceae_613067; g__Dokdonella_A; s__Dokdonella_A koreensis	1.0
G000154805	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Erysipelatoclostridium; s__Erysipelatoclostridium spiroforme	1.0
G000308055	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia sp000308055	1.0
G009828835	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix; s__Erysipelothrix sp009828835	1.0
G000737865	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_387352; s__Bifidobacterium indicum	1.0
G000633215	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium_A_383312; s__Microbacterium_A_383312 sp001595495	1.0
G004297485	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales_505895; f__Rhodospirillaceae; g__SCTM01; s__SCTM01 sp004297485	1.0
G000437715	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Catenibacterium; s__Catenibacterium sp000437715	1.0
G003111605	d__Archaea; p__Methanobacteriota_A_1229; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_A; s__Methanobrevibacter_A woesei	1.0
G000525875	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Listeriaceae; g__Listeria_A; s__Listeria_A floridensis	1.0
G000308255	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus pacaensis	1.0
G001643775	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Denitrobacterium; s__Denitrobacterium detoxificans	1.0
G001643385	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Butyricicoccaceae; g__Agathobaculum; s__Agathobaculum butyriciproducens	1.0
G000611675	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium succinicans	1.0
G001772655	d__Bacteria; p__Patescibacteria; c__WWE3; o__9FT-COMBO-53-11; f__9FT-COMBO-53-11; g__9FT-COMBO-53-11; s__	1.0
G000698575	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_580492; g__Caballeronia; s__	1.0
G000831385	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Nonlabens; s__Nonlabens marinus	1.0
G900546395	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Cryptobacteroides; s__Cryptobacteroides sp900546395	1.0
G004522215	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Aneurinibacillales; f__RAOX-1; g__YIM-78166; s__YIM-78166 sp004522215	1.0
G001553625	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium; s__Desulfomicrobium orale	1.0
G009740285	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Phnomibacter; s__Phnomibacter ginsenosidimutans	1.0
G000009205	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Clostridioides_A; s__Clostridioides_A difficile	1.0
G002895025	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Qipengyuania_484543; s__Qipengyuania sp002895025	1.0
G900143645	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerocolumna; s__Anaerocolumna xylanovorans	1.0
G002071135	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5704; f__UBA5704; g__JAAYLR01; s__JAAYLR01 sp012521815	1.0
G006864365	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_D; s__Campylobacter_D sp006864365	1.0
G001308145	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Weissella_A_338544; s__Weissella_A_338544 cibaria	1.0
G000173655	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium amycolatum_A	1.0
G000717135	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Catenuloplanes; s__Catenuloplanes japonicus	1.0
G000188055	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus urinalis	1.0
G000344615	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Janthinobacterium_571130; s__Janthinobacterium sp000344615	1.0
G002804205	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Williamsoniiplasma; s__Williamsoniiplasma freundtii	1.0
G001439585	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Aneurinibacillales; f__Aneurinibacillaceae; g__Aneurinibacillus_B_362085; s__Aneurinibacillus_B_362085 thermoaerophilus	1.0
G003858585	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__RQZE01; s__RQZE01 sp003858585	1.0
G000614105	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella micans	1.0
G000745265	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Massilia; s__Massilia sp000745265	1.0
G002995625	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616024; f__Ahniellaceae; g__UDEA-SF1; s__UDEA-SF1 sp002995625	1.0
G000172975	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__Dethiosulfovibrio; s__Dethiosulfovibrio peptidovorans	1.0
G900167025	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__Treponemataceae; g__Treponema_D; s__Treponema_D berlinense	1.0
G002333425	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__UBA2033; s__UBA2033 sp002333425	1.0
G900552165	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__UBA5809; s__UBA5809 sp002417965	1.0
G001188545	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Moraxella_A_651124; s__Moraxella_A_651124 cinereus	1.0
G000300255	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata_1773; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__Methanomethylophilus; s__Methanomethylophilus alvus	1.0
G000344805	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Bradyrhizobium; s__Bradyrhizobium oligotrophicum	1.0
G004144185	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_929731; g__UBA1952; s__UBA1952 sp004144185	1.0
G900538515	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__CAG-1427; s__CAG-1427 sp000435675	1.0
G012841535	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Miniphocibacter; s__Miniphocibacter sp012841535	1.0
G001604185	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Saccharofermentanales; f__Saccharofermentanaceae; g__Firm-16; s__Firm-16 sp001604185	1.0
G900104555	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Bacillaceae_L_288402; g__Litchfieldia; s__Litchfieldia salsa	1.0
G000006865	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus_A_346120; s__Lactococcus_A_346120 lactis_344179	1.0
G000184945	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella buccae	1.0
G000518365	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__ATCC43930_507931; f__Stellaceae_507931; g__URHD0088; s__URHD0088 sp000518365	1.0
G900544565	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__CAG-239; g__CAG-267; s__CAG-267 sp001917135	1.0
G000519125	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfocurvus; s__Desulfocurvus vexinensis	1.0
G012520435	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__JAAYOI01; s__JAAYOI01 sp012520435	1.0
G001534765	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Kurthia; s__Kurthia gibsonii	1.0
G000190555	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus_B; s__Deinococcus_B proteolyticus	1.0
G000231305	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__Leucobacter chromiiresistens_A	1.0
G001458315	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Thalassobacter; s__Thalassobacter stenotrophicus	1.0
G000190475	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Amphibacillaceae; g__Ornithinibacillus_287146; s__Ornithinibacillus scapharcae	1.0
G900551395	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-314; g__CAG-314; s__CAG-314 sp900551395	1.0
G000348925	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Cesiribacter; s__Cesiribacter andamanensis	1.0
G000619785	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Listeriaceae; g__Listeria_A; s__Listeria_A monocytogenes_B_319916	1.0
G008679325	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira; s__Lachnospira sp000436535	1.0
G900128905	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_G; s__Bacteroides_G luti	1.0
G007993655	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Deianiraeaceae; g__Deianiraea; s__Deianiraea vastatrix	1.0
G007896885	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H; s__Bacteroides_H sp007896885	1.0
G001294205	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Chitinibacteraceae; g__Amantichitinum; s__Amantichitinum ursilacus	1.0
G000015045	d__Bacteria; p__Desulfobacterota_G_459546; c__Desulfuromonadia; o__Geobacterales; f__Pseudopelobacteraceae; g__Pseudopelobacter; s__Pseudopelobacter propionicus	1.0
G901538355	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Tuwongella; s__Tuwongella immobilis	1.0
G000429325	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Fundidesulfovibrio; s__Fundidesulfovibrio putealis	1.0
G000953735	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Moritellaceae; g__Moritella; s__Moritella viscosa	1.0
G000430995	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Caloramatoraceae; g__; s__	1.0
G001418245	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Tepidiphilus; s__Tepidiphilus succinatimandens	1.0
G003337415	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Acetivibrionales; f__DSM-27016_98269; g__Anaerobacterium; s__Anaerobacterium chartisolvens	1.0
G000513135	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D_361074; g__Bacillus_L_361074; s__Bacillus_L_361074 akibai	1.0
G000970735	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus apis	1.0
G000025345	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus_A; s__Geodermatophilus_A obscurus	1.0
G011421455	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus catagoni	1.0
G001050095	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_C; s__Enterococcus_C songbeiensis	1.0
G000300515	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Nitratireductor_A_497819; s__Nitratireductor_A_497819 indicus	1.0
G000168295	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquirickettsiella; s__Aquirickettsiella grylli	1.0
G900155735	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Butyricicoccaceae; g__Intestinibacillus; s__Intestinibacillus massiliensis	1.0
G000518765	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus_C_59129; s__Ruminococcus_C_59129 flavefaciens_F	1.0
G011299095	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Jeotgalibaca; s__Jeotgalibaca porci	1.0
