sample_name	anonymized_name	collection_timestamp	description	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	genotype	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	qiita_study_id	sample_type	scientific_name	sex	study_type	taxon_id	title	tube_id	keep	genotype_sex	cohort	genotype_tp
14748.MOUSE129.CAGE41.MSPF3XTG.S12	MOUSE129.CAGE41.MSPF3XTG.S12	4/12/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363193410	FALSE	3XTG_male	COHORT 6	3XTG_12
14748.MOUSE13.CAGE6.FSPFB6.S15	MOUSE13.CAGE6.FSPFB6.S15	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141308	TRUE	B6_female	COHORT 1	B6_15
14748.MOUSE130.CAGE41.MSPF3XTG.S12	MOUSE130.CAGE41.MSPF3XTG.S12	4/12/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192972	FALSE	3XTG_male	COHORT 6	3XTG_12
14748.MOUSE131.CAGE42.MSPF3XTG.S12	MOUSE131.CAGE42.MSPF3XTG.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192961	TRUE	3XTG_male	COHORT 6	3XTG_12
14748.MOUSE132.CAGE42.MSPF3XTG.S12	MOUSE132.CAGE42.MSPF3XTG.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192960	TRUE	3XTG_male	COHORT 6	3XTG_12
14748.MOUSE133.CAGE42.MSPF3XTG.S12	MOUSE133.CAGE42.MSPF3XTG.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192966	TRUE	3XTG_male	COHORT 6	3XTG_12
14748.MOUSE134.CAGE45.MSPFB6.S12	MOUSE134.CAGE45.MSPFB6.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 45	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192959	TRUE	B6_male	COHORT 6	B6_12
14748.MOUSE135.CAGE45.MSPFB6.S12	MOUSE135.CAGE45.MSPFB6.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 45	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192962	TRUE	B6_male	COHORT 6	B6_12
14748.MOUSE136.CAGE45.MSPFB6.S12	MOUSE136.CAGE45.MSPFB6.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 45	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192963	TRUE	B6_male	COHORT 6	B6_12
14748.MOUSE137.CAGE46.MSPFB6.S12	MOUSE137.CAGE46.MSPFB6.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 46	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192958	FALSE	B6_male	COHORT 6	B6_12
14748.MOUSE138.CAGE46.MSPFB6.S12	MOUSE138.CAGE46.MSPFB6.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 46	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192992	TRUE	B6_male	COHORT 6	B6_12
14748.MOUSE139.CAGE46.MSPFB6.S12	MOUSE139.CAGE46.MSPFB6.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 46	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363193393	TRUE	B6_male	COHORT 6	B6_12
14748.MOUSE14.CAGE6.FSPFB6.S15	MOUSE14.CAGE6.FSPFB6.S15	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141307	TRUE	B6_female	COHORT 1	B6_15
14748.MOUSE140.CAGE47.MSPFB6.S12	MOUSE140.CAGE47.MSPFB6.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 47	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363193402	TRUE	B6_male	COHORT 6	B6_12
14748.MOUSE141.CAGE47.MSPFB6.S12	MOUSE141.CAGE47.MSPFB6.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 47	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363193420	TRUE	B6_male	COHORT 6	B6_12
14748.MOUSE142.CAGE47.MSPFB6.S12	MOUSE142.CAGE47.MSPFB6.S12	4/14/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 47	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192977	FALSE	B6_male	COHORT 6	B6_12
14748.MOUSE143.CAGE66.FSPFB6.S12	MOUSE143.CAGE66.FSPFB6.S12	6/21/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192977	FALSE	B6_female	COHORT 8	B6_12
14748.MOUSE144.CAGE66.FSPFB6.S12	MOUSE144.CAGE66.FSPFB6.S12	6/21/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192970	TRUE	B6_female	COHORT 8	B6_12
14748.MOUSE145.CAGE66.FSPFB6.S12	MOUSE145.CAGE66.FSPFB6.S12	6/21/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 66	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192973	TRUE	B6_female	COHORT 8	B6_12
14748.MOUSE15.CAGE7.FSPFB6.S15	MOUSE15.CAGE7.FSPFB6.S15	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 7	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141745	TRUE	B6_female	COHORT 1	B6_15
14748.MOUSE16.CAGE7.FSPFB6.S15	MOUSE16.CAGE7.FSPFB6.S15	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 7	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141752	TRUE	B6_female	COHORT 1	B6_15
14748.MOUSE17.CAGE1.FSPF3XTG.S15	MOUSE17.CAGE1.FSPF3XTG.S15	9/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 1	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141315	TRUE	3XTG_female	COHORT 1	3XTG_15
14748.MOUSE18.CAGE1.FSPF3XTG.S15	MOUSE18.CAGE1.FSPF3XTG.S15	9/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 1	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141774	TRUE	3XTG_female	COHORT 1	3XTG_15
14748.MOUSE19.CAGE2.FSPF3XTG.S15	MOUSE19.CAGE2.FSPF3XTG.S15	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141777	TRUE	3XTG_female	COHORT 1	3XTG_15
14748.MOUSE32.CAGE12.FSPF3XTG.S15	MOUSE32.CAGE12.FSPF3XTG.S15	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141758	FALSE	3XTG_female	COHORT 2	3XTG_15
14748.MOUSE33.CAGE12.FSPF3XTG.S15	MOUSE33.CAGE12.FSPF3XTG.S15	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141305	TRUE	3XTG_female	COHORT 2	3XTG_15
14748.MOUSE34.CAGE16.FSPFB6.S15	MOUSE34.CAGE16.FSPFB6.S15	10/28/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141277	TRUE	B6_female	COHORT 2	B6_15
14748.MOUSE35.CAGE16.FSPFB6.S15	MOUSE35.CAGE16.FSPFB6.S15	10/28/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141336	TRUE	B6_female	COHORT 2	B6_15
14748.MOUSE36.CAGE16.FSPFB6.S15	MOUSE36.CAGE16.FSPFB6.S15	10/28/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141345	TRUE	B6_female	COHORT 2	B6_15
14748.MOUSE50.CAGE50.FSPF3XTG.S7	MOUSE50.CAGE50.FSPF3XTG.S7	11/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 50	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141328	TRUE	3XTG_female	COHORT 3	3XTG_7
14748.MOUSE51.CAGE50.FSPF3XTG.S7	MOUSE51.CAGE50.FSPF3XTG.S7	11/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 50	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141779	TRUE	3XTG_female	COHORT 3	3XTG_7
14748.MOUSE52.CAGE50.FSPF3XTG.S7	MOUSE52.CAGE50.FSPF3XTG.S7	11/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 50	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141347	TRUE	3XTG_female	COHORT 3	3XTG_7
14748.MOUSE53.CAGE50.FSPF3XTG.S7	MOUSE53.CAGE50.FSPF3XTG.S7	11/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 50	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141325	TRUE	3XTG_female	COHORT 3	3XTG_7
14748.MOUSE54.CAGE50.FSPF3XTG.S7	MOUSE54.CAGE50.FSPF3XTG.S7	11/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 50	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141770	TRUE	3XTG_female	COHORT 3	3XTG_7
14748.MOUSE55.CAGE53.FSPF3XTG.S7	MOUSE55.CAGE53.FSPF3XTG.S7	11/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 53	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141338	TRUE	3XTG_female	COHORT 3	3XTG_7
14748.MOUSE56.CAGE53.FSPF3XTG.S7	MOUSE56.CAGE53.FSPF3XTG.S7	11/20/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 53	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141326	TRUE	3XTG_female	COHORT 3	3XTG_7
14748.MOUSE58.CAGE53.FSPF3XTG.S7	MOUSE58.CAGE53.FSPF3XTG.S7	11/20/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 53	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141329	TRUE	3XTG_female	COHORT 3	3XTG_7
14748.MOUSE59.CAGE54.FSPFB6.S7	MOUSE59.CAGE54.FSPFB6.S7	11/20/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192929	TRUE	B6_female	COHORT 3	B6_7
14748.MOUSE60.CAGE54.FSPFB6.S7	MOUSE60.CAGE54.FSPFB6.S7	11/20/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192927	TRUE	B6_female	COHORT 3	B6_7
14748.MOUSE61.CAGE54.FSPFB6.S7	MOUSE61.CAGE54.FSPFB6.S7	11/20/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 54	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192939	TRUE	B6_female	COHORT 3	B6_7
14748.MOUSE72.CAGE20.FSPF3XTG.S12	MOUSE 72.CAGE20.FSPF3XTG.S12	1/27/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192949	TRUE	3XTG_female	COHORT 4	3XTG_12
14748.MOUSE77.CAGE27.FSPFB6.S12	MOUSE77.CAGE27.FSPFB6.S12	1/27/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 27	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192936	TRUE	B6_female	COHORT 4	B6_12
14748.MOUSE78.CAGE27.FSPFB6.S12	MOUSE78.CAGE27.FSPFB6.S12	1/27/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 27	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192948	TRUE	B6_female	COHORT 4	B6_12
14748.MOUSE79.CAGE27.FSPFB6.S12	MOUSE79.CAGE27.FSPFB6.S12	1/27/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 27	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192934	TRUE	B6_female	COHORT 4	B6_12
14748.MOUSE80.CAGE27.FSPFB6.S12	MOUSE80.CAGE27.FSPFB6.S12	1/27/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 27	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192947	TRUE	B6_female	COHORT 4	B6_12
14748.MOUSE81.CAGE27.FSPFB6.S12	MOUSE81.CAGE27.FSPFB6.S12	1/27/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 27	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192945	TRUE	B6_female	COHORT 4	B6_12
14748.MOUSE84.CAGE20.FSPF3XTG.S12	MOUSE84.CAGE20.FSPF3XTG.S12	1/29/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192982	TRUE	3XTG_female	COHORT 4	3XTG_12
14748.MOUSE85.CAGE20.FSPF3XTG.S12	MOUSE85.CAGE20.FSPF3XTG.S12	1/29/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363193382	TRUE	3XTG_female	COHORT 4	3XTG_12
